FIPS,State,MSA code (with divisions),MSA name (with MSA divisions),Aggregate MSA code,Aggregate MSA name,County code,Township code,County name,Township name
09,Connecticut,  71950,"Bridgeport-Stamford-Norwalk, CT",,,001,205,Fairfield County,Weston town
09,Connecticut,  71950,"Bridgeport-Stamford-Norwalk, CT",,,001,206,Fairfield County,Westport town
09,Connecticut,  71950,"Bridgeport-Stamford-Norwalk, CT",,,001,209,Fairfield County,Wilton town
09,Connecticut,  71950,"Bridgeport-Stamford-Norwalk, CT",,,009,002,New Haven County,Ansonia city
09,Connecticut,  71950,"Bridgeport-Stamford-Norwalk, CT",,,009,047,New Haven County,Derby city
09,Connecticut,  71950,"Bridgeport-Stamford-Norwalk, CT",,,009,105,New Haven County,Milford city
09,Connecticut,  71950,"Bridgeport-Stamford-Norwalk, CT",,,009,144,New Haven County,Oxford town
09,Connecticut,  71950,"Bridgeport-Stamford-Norwalk, CT",,,009,161,New Haven County,Seymour town
09,Connecticut,  71950,"Bridgeport-Stamford-Norwalk, CT",,,009,167,New Haven County,Southbury town
09,Connecticut,  71950,"Bridgeport-Stamford-Norwalk, CT",,,009,215,New Haven County,Woodbridge town
09,Connecticut,  72850,"Danbury, CT",,,001,009,Fairfield County,Bethel town
09,Connecticut,  72850,"Danbury, CT",,,001,028,Fairfield County,Brookfield town
09,Connecticut,  72850,"Danbury, CT",,,001,044,Fairfield County,Danbury city
09,Connecticut,  72850,"Danbury, CT",,,001,115,Fairfield County,New Fairfield town
09,Connecticut,  72850,"Danbury, CT",,,001,164,Fairfield County,Sherman town
09,Connecticut,  72850,"Danbury, CT",,,005,025,Litchfield County,Bridgewater town
09,Connecticut,  72850,"Danbury, CT",,,005,130,Litchfield County,New Milford town
09,Connecticut,0900002,Eastern Connecticut nonmetropolitan area,,,015,029,Windham County,Brooklyn town
09,Connecticut,0900002,Eastern Connecticut nonmetropolitan area,,,015,034,Windham County,Chaplin town
09,Connecticut,0900002,Eastern Connecticut nonmetropolitan area,,,015,049,Windham County,Eastford town
09,Connecticut,0900002,Eastern Connecticut nonmetropolitan area,,,015,074,Windham County,Hampton town
09,Connecticut,0900002,Eastern Connecticut nonmetropolitan area,,,015,089,Windham County,Killingly town
09,Connecticut,0900002,Eastern Connecticut nonmetropolitan area,,,015,145,Windham County,Plainfield town
09,Connecticut,0900002,Eastern Connecticut nonmetropolitan area,,,015,148,Windham County,Pomfret town
09,Connecticut,0900002,Eastern Connecticut nonmetropolitan area,,,015,160,Windham County,Scotland town
09,Connecticut,0900002,Eastern Connecticut nonmetropolitan area,,,015,176,Windham County,Sterling town
09,Connecticut,0900002,Eastern Connecticut nonmetropolitan area,,,015,211,Windham County,Windham town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,004,Hartford County,Avon town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,007,Hartford County,Berlin town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,011,Hartford County,Bloomfield town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,026,Hartford County,Bristol city
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,030,Hartford County,Burlington town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,033,Hartford County,Canton town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,050,Hartford County,East Granby town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,053,Hartford County,East Hartford town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,062,Hartford County,Farmington town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,064,Hartford County,Glastonbury town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,066,Hartford County,Granby town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,075,Hartford County,Hartford city
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,085,Hartford County,Hartland town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,097,Hartford County,Manchester town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,099,Hartford County,Marlborough town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,110,Hartford County,New Britain city
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,127,Hartford County,Newington town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,146,Hartford County,Plainville town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,155,Hartford County,Rocky Hill town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,165,Hartford County,Simsbury town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,168,Hartford County,Southington town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,169,Hartford County,South Windsor town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,202,Hartford County,West Hartford town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,207,Hartford County,Wethersfield town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,003,212,Hartford County,Windsor town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,005,005,Litchfield County,Barkhamsted town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,005,086,Litchfield County,Harwinton town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,005,116,Litchfield County,New Hartford town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,005,147,Litchfield County,Plymouth town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,005,180,Litchfield County,Thomaston town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,007,043,Middlesex County,Cromwell town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,007,051,Middlesex County,East Haddam town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,007,052,Middlesex County,East Hampton town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,007,072,Middlesex County,Haddam town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,007,103,Middlesex County,Middlefield town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,007,104,Middlesex County,Middletown city
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,007,149,Middlesex County,Portland town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,011,038,New London County,Colchester town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,011,091,New London County,Lebanon town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,013,001,Tolland County,Andover town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,013,012,Tolland County,Bolton town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,013,040,Tolland County,Columbia town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,013,042,Tolland County,Coventry town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,013,058,Tolland County,Ellington town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,013,087,Tolland County,Hebron town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,013,098,Tolland County,Mansfield town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,013,171,Tolland County,Stafford town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,013,182,Tolland County,Tolland town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,013,186,Tolland County,Union town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,013,187,Tolland County,Vernon town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,013,208,Tolland County,Willington town
09,Connecticut,  73450,"Hartford-West Hartford-East Hartford, CT",,,015,003,Windham County,Ashford town
09,Connecticut,  75700,"New Haven, CT",,,007,036,Middlesex County,Chester town
09,Connecticut,  75700,"New Haven, CT",,,007,037,Middlesex County,Clinton town
09,Connecticut,  75700,"New Haven, CT",,,007,048,Middlesex County,Durham town
09,Connecticut,  75700,"New Haven, CT",,,007,060,Middlesex County,Essex town
09,Connecticut,  75700,"New Haven, CT",,,007,090,Middlesex County,Killingworth town
09,Connecticut,  75700,"New Haven, CT",,,007,142,Middlesex County,"Old Saybrook town, CT"
09,Connecticut,  75700,"New Haven, CT",,,007,159,Middlesex County,Deep River town
09,Connecticut,  75700,"New Haven, CT",,,007,201,Middlesex County,Westbrook town
09,Connecticut,  75700,"New Haven, CT",,,009,008,New Haven County,Bethany town
09,Connecticut,  75700,"New Haven, CT",,,009,014,New Haven County,Branford town
09,Connecticut,  75700,"New Haven, CT",,,009,035,New Haven County,Cheshire town
09,Connecticut,  75700,"New Haven, CT",,,009,054,New Haven County,East Haven town
09,Connecticut,  75700,"New Haven, CT",,,009,071,New Haven County,Guilford town
09,Connecticut,  75700,"New Haven, CT",,,009,073,New Haven County,Hamden town
09,Connecticut,  75700,"New Haven, CT",,,009,096,New Haven County,Madison town
09,Connecticut,  75700,"New Haven, CT",,,009,100,New Haven County,Meriden city
09,Connecticut,  75700,"New Haven, CT",,,009,117,New Haven County,New Haven city
09,Connecticut,  75700,"New Haven, CT",,,009,133,New Haven County,North Branford town
09,Connecticut,  75700,"New Haven, CT",,,009,135,New Haven County,North Haven town
09,Connecticut,  75700,"New Haven, CT",,,009,143,New Haven County,Orange town
09,Connecticut,  75700,"New Haven, CT",,,009,189,New Haven County,Wallingford town
09,Connecticut,  75700,"New Haven, CT",,,009,203,New Haven County,West Haven city
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,010,Litchfield County,Bethlehem town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,031,Litchfield County,Canaan town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,039,Litchfield County,Colebrook town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,041,Litchfield County,Cornwall town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,065,Litchfield County,Goshen town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,088,Litchfield County,Kent town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,094,Litchfield County,Litchfield town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,108,Litchfield County,Morris town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,132,Litchfield County,Norfolk town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,134,Litchfield County,North Canaan town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,156,Litchfield County,Roxbury town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,158,Litchfield County,Salisbury town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,162,Litchfield County,Sharon town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,183,Litchfield County,Torrington town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,190,Litchfield County,Warren town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,191,Litchfield County,Washington town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,210,Litchfield County,Winchester town
09,Connecticut,0900001,Northwestern Connecticut nonmetropolitan area,,,005,216,Litchfield County,Woodbury town
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,013,New London County,"Bozrah town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,055,New London County,"East Lyme town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,063,New London County,"Franklin town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,069,New London County,"Griswold town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,070,New London County,"Groton town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,092,New London County,"Ledyard town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,093,New London County,"Lisbon town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,095,New London County,"Lyme town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,107,New London County,"Montville town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,128,New London County,"New London city, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,136,New London County,"North Stonington town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,139,New London County,"Norwich city, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,141,New London County,"Old Lyme town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,150,New London County,"Preston town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,157,New London County,"Salem town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,170,New London County,"Sprague town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,177,New London County,"Stonington town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,188,New London County,"Voluntown town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,011,199,New London County,"Waterford town, CT"
09,Connecticut,  76450,"Norwich-New London, CT-RI",,,015,032,Windham County,"Canterbury town, CT"
09,Connecticut,  78100,"Springfield, MA-CT",,,003,057,Hartford County,"East Windsor town, CT"
09,Connecticut,  78100,"Springfield, MA-CT",,,003,059,Hartford County,"Enfield town, CT"
09,Connecticut,  78100,"Springfield, MA-CT",,,003,179,Hartford County,"Suffield town, CT"
09,Connecticut,  78100,"Springfield, MA-CT",,,003,213,Hartford County,"Windsor Locks town, CT"
09,Connecticut,  78100,"Springfield, MA-CT",,,013,166,Tolland County,"Somers town, CT"
09,Connecticut,  78700,"Waterbury, CT",,,005,200,Litchfield County,Watertown town
09,Connecticut,  78700,"Waterbury, CT",,,009,006,New Haven County,Beacon Falls town
09,Connecticut,  78700,"Waterbury, CT",,,009,102,New Haven County,Middlebury town
09,Connecticut,  78700,"Waterbury, CT",,,009,109,New Haven County,Naugatuck borough
09,Connecticut,  78700,"Waterbury, CT",,,009,151,New Haven County,Prospect town
09,Connecticut,  78700,"Waterbury, CT",,,009,192,New Haven County,Waterbury city
09,Connecticut,  78700,"Waterbury, CT",,,009,214,New Haven County,Wolcott town
09,Connecticut,  79600,"Worcester, MA-CT",,,015,152,Windham County,"Putnam town, CT"
09,Connecticut,  79600,"Worcester, MA-CT",,,015,181,Windham County,"Thompson town, CT"
09,Connecticut,  79600,"Worcester, MA-CT",,,015,217,Windham County,"Woodstock town, CT"
10,Delaware,  20100,"Dover, DE",,,001,000,Kent County,
10,Delaware,1000001,"Sussex County, Delaware nonmetropolitan area",,,005,000,Sussex County,
10,Delaware,  48864,"Wilmington, DE-MD-NJ Metropolitan Division",  37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",003,000,"New Castle County, DE",
11,District of Columbia,  47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",  47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",001,000,District of Columbia,
12,Florida,  15980,"Cape Coral-Fort Myers, FL",,,071,000,Lee County,
12,Florida,  18880,"Crestview-Fort Walton Beach-Destin, FL",,,091,000,Okaloosa County,
12,Florida,  19660,"Deltona-Daytona Beach-Ormond Beach, FL",,,127,000,Volusia County,
12,Florida,  22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division",  33100,"Miami-Fort Lauderdale-Miami Beach, FL Metropolitan Statistical Area",011,000,Broward County,
12,Florida,  23540,"Gainesville, FL",,,001,000,Alachua County,
12,Florida,  23540,"Gainesville, FL",,,041,000,Gilchrist County,
12,Florida,  27260,"Jacksonville, FL",,,003,000,Baker County,
12,Florida,  27260,"Jacksonville, FL",,,019,000,Clay County,
12,Florida,  27260,"Jacksonville, FL",,,031,000,Duval County,
12,Florida,  27260,"Jacksonville, FL",,,089,000,Nassau County,
12,Florida,  27260,"Jacksonville, FL",,,109,000,St. Johns County,
12,Florida,  29460,"Lakeland-Winter Haven, FL",,,105,000,Polk County,
12,Florida,  33124,"Miami-Miami Beach-Kendall, FL Metropolitan Division",  33100,"Miami-Fort Lauderdale-Miami Beach, FL Metropolitan Statistical Area",025,000,Miami-Dade County  (old def),
12,Florida,  33124,"Miami-Miami Beach-Kendall, FL Metropolitan Division",  33100,"Miami-Fort Lauderdale-Miami Beach, FL Metropolitan Statistical Area",086,000,Miami-Dade County,
12,Florida,  34940,"Naples-Marco Island, FL",,,021,000,Collier County,
12,Florida,  35840,"North Port-Bradenton-Sarasota, FL",,,081,000,Manatee County,
12,Florida,  35840,"North Port-Bradenton-Sarasota, FL",,,115,000,Sarasota County,
12,Florida,1200002,Northeast Florida nonmetropolitan area,,,007,000,Bradford County,
